"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"1",0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543,0.119405435631543
"2",0.146773604718582,0.131928311230713,0.125546641483755,0.121512718795937,0.118584532536076,0.116297169844035,0.114426678545555,0.112848331438048,0.11148568909644,0.110288597209029,0.109222416486518,0.108262246516178,0.107389603315064,0.106590399176777,0.10585365759629,0.105170664542772,0.104534389871073,0.103939082041626,0.103379977485033,0.102853087850499,0.102355041414848,0.101882962941181,0.101434381341052,0.101007157776624,0.100599429015122,0.100209562319373,0.0998361191718184,0.0994778258391848,0.0991335492896666,0.0988022773383865,0.0984831021626099,0.0981752065245805,0.0978778521865717,0.0975903701134947,0.0973121521428042,0.0970426438663289,0.0967813385189539,0.0965277717083888,0.0962815168511871,0.0960421812047015,0.0958094024042143,0.0955828454301838,0.0953621999432175,0.0951471779346758,0.0949375116492025,0.0947329517423703,0.0945332656423003,0.094338236088817,0.0941476598276043,0.0939613464400904,0.0937791172925234,0.0936008045899983,0.0934262505231381,0.0932553064967791,0.0930878324314074,0.0929236961292862,0.0927627726982372,0.0926049440269125,0.0924500983061472,0.092298129591635,0.0921489374037295,0.092002426360664,0.091858505841903,0.0917170896787148,0.0915780958693703,0.0914414463166611,0.0913070665856758,0.0911748856799924,0.0910448358346366,0.0909168523243242,0.0907908732856591,0.0906668395520877,0.0905446945005303,0.0904243839087151,0.0903058558223336,0.0901890604312187,0.0900739499538227,0.0899604785293386
"3",0.117748775150616,0.11882013467331,0.11924872819552,0.119500922326063,0.119672362597593,0.11979847680553,0.119896053756662,0.119974268795545,0.120038633313433,0.120092689790312,0.12013883459248,0.120178755038891,0.120213678198738,0.1202445205178,0.120271981925338,0.120296607269382,0.12031882770748,0.120338989356934,0.120357373596782,0.120374211752803,0.120389695914278,0.120403987031414,0.120417221065578,0.120429513722106,0.120440964135756,0.12045165777177,0.120461668732152,0.120471061605826,0.120479892965345,0.12048821258709,0.120496064453195,0.120503487579769,0.120510516705795,0.120517182869507,0.120523513893243,0.120529534793418,0.120535268128858,0.120540734298099,0.12054595179423,0.120550937424236,0.120555706498502,0.120560272995146,0.120564649703015,0.120568848346531,0.120572879695027,0.120576753658792,0.120580479373684,0.120584065275872,0.120587519168032,0.120590848278127,0.120594059311722,0.12059715849865,0.120600151634743,0.120603044119216,0.120605840988235,0.120608546945112,0.120611166387522,0.120613703432077,0.120616161936556,0.120618545520051,0.120620857581243,0.12062310131502,0.120625279727615,0.120627395650393,0.120629451752452,0.120631450552142,0.120633394427612,0.120635285626478,0.120637126274704,0.120638918384759,0.120640663863124,0.120642364517214,0.120644022061758,0.120645638124689,0.120647214252592,0.120648751915745,0.120650252512786,0.120651717375041
"4",0.0655505749341772,0.15722912949825,0.175820398982831,0.175311861809334,0.169358575660939,0.161966349986341,0.154475673490558,0.147352371180991,0.140742042806844,0.134666324122639,0.129098970449951,0.123997076053654,0.119314200029207,0.115005791591643,0.111031229177026,0.107354356230361,0.103943364614454,0.10077041789917,0.0978111956781066,0.0950444405297491,0.0924515417380918,0.0900161672743419,0.0877239450398131,0.0855621898070931,0.0835196706305131,0.0815864132105025,0.0797535320292324,0.0780130876485483,0.0763579651913883,0.0747817706297074,0.07327874204061,0.071843673458048,0.0704718493419955,0.0691589880173363,0.0679011927093743,0.0666949090303794,0.065536887959707,0.0644241535155271,0.0633539744448251,0.0623238393648584,0.0613314348776401,0.0603746262525127,0.059451440333117,0.0585600503762386,0.0576987625728792,0.0568660040378979,0.0560603120848969,0.0552803246286196,0.0545247715788133,0.0537924671079067,0.0530823026905189,0.0523932408261776,0.0517243093680638,0.0510745963904017,0.0504432455355438,0.0498294517890651,0.0492324576374554,0.0486515495684268,0.0480860548785679,0.0475353387571711,0.046998801618629,0.0464758766589106,0.0459660276143551,0.0454687467034079,0.0449835527340219,0.0445099893612936,0.0440476234815253,0.0435960437503475,0.0431548592137974,0.0427236980423798,0.0423022063591316,0.0418900471535993,0.041486899274426,0.041092456493951,0.0407064266388497,0.0403285307814059,0.0399585024865084,0.0395960871099163
"5",0.183977294579098,0.172567042977871,0.161864453927619,0.151825638274662,0.14240942886581,0.133577211730193,0.125292767731172,0.117522124038985,0.110233414815038,0.103396750536549,0.0969840954256534,0.0909691524803523,0.085327255635821,0.0800352686138662,0.0750714900457268,0.0704155644791483,0.0660483989047895,0.061952084459651,0.0581098229864496,0.0545058581477716,0.0511254108125192,0.0479546184496815,0.0449804782808985,0.0421907939586958,0.0395741255517295,0.0371197426319413,0.0348175802712422,0.0326581977672779,0.030632739929017,0.0287329007634032,0.0269508894141572,0.0252793982130505,0.0237115727126352,0.0222409835775415,0.0208616002190728,0.019567766064981,0.0183541753630078,0.0172158514230668,0.0161481262088443,0.0151466211951261,0.0142072294123506,0.0133260986047575,0.0124996154330655,0.0117243906568987,0.0109972452361969,0.0103151972946154,0.00967544989145284,0.00907537955196278,0.00851252550901452,0.0079845796119845,0.00748937686149725,0.0070248865312008,0.00658920384016845,0.00618054214177736,0.00579722559703195,0.00543768230228713,0.00510043784318915,0.00478410924840058,0.00448739931831441,0.00420909130550075,0.00394804392507168,0.00370318667450266,0.00347351544371814,0.00325808839743917,0.00305602211290732,0.00286648795714662,0.00268870868890725,0.00252195527135633,0.00236554388244527,0.00221883311069381,0.00208122132489127,0.00195214420692855,0.0018310724376437,0.00171750952619103,0.0016109897740326,0.00151107636520262,0.0014173595750135,0.00132945508985781
"6",0.0720017393344975,0.16351066482776,0.209598181189656,0.224681119813231,0.222646921183525,0.212647941199658,0.19966389737229,0.186136309157985,0.173165030184395,0.16118497233884,0.150314746433087,0.140529573427902,0.131745406003182,0.123859092746456,0.116766923764825,0.110372593891174,0.10459004243032,0.0993438779858229,0.0945687320223839,0.0902082022626833,0.086213703718692,0.0825433723283169,0.0791610797874745,0.0760355758903537,0.0731397549336611,0.0704500344040716,0.0679458315121393,0.0656091231911006,0.0634240764194899,0.0613767373822105,0.0594547696812754,0.0576472333761887,0.0559443980114379,0.054337583963355,0.0528190274232678,0.0513817651505232,0.0500195358020891,0.0487266951983177,0.0474981433378632,0.046329261346464,0.045215856849253,0.0441541165067474,0.0431405646607914,0.0421720272066889,0.0412455999482329,0.0403586208087283,0.0395086453677866,0.0386934252741945,0.0379108891524094,0.037159125676552,0.0364363685330473,0.0357409830328798,0.0350714541680326,0.0344263759351223,0.0338044417733788,0.0332044359846491,0.0326252260206116,0.0320657555373617,0.0315250381303482,0.031002151673664,0.0304962331971746,0.0300064742431515,0.0295321166511534,0.0290724487260287,0.0286268017492341,0.0281945467982967,0.0277750918432849,0.0273678790926763,0.0269723825640996,0.0265881058581312,0.0262145801157011,0.025851362141756,0.0254980326796647,0.025154194822481,0.0248194725486127,0.0244935093707209,0.0241759670878005,0.0238665246313972
"7",0.0199355015515215,0.186129006239113,0.21444528696558,0.202680477449357,0.184576949963183,0.167266264144569,0.152113032425855,0.139126691925966,0.128016605000563,0.118465257261593,0.110195640725565,0.102981198043729,0.0966403856667127,0.09102830081183,0.0860289275039792,0.0815488001898325,0.0775120535864968,0.0738566186346968,0.070531310830684,0.0674935970508242,0.0647078740568616,0.0621441326754573,0.0597769136717571,0.0575844854573916,0.0555481916210903,0.053651929392132,0.051881729790419,0.0502254173248077,0.0486723323654328,0.0472131032373518,0.0458394580231798,0.0445440682818756,0.0433204185776154,0.0421626970033025,0.0410657028773287,0.0400247685628289,0.0390356929598437,0.0380946846926344,0.0371983133868898,0.0363434677272876,0.0355273192219351,0.034747290789622,0.0340010294385653,0.033286382429095,0.0326013764134859,0.0319441991285213,0.0313131832840307,0.0307067923464215,0.0301236079624009,0.0295623188064522,0.0290217106676334,0.0285006576180406,0.0279981141277739,0.0275131080101894,0.0270447340972359,0.0265921485582508,0.026154563787134,0.025731243792662,0.0253215000351164,0.0249246876596213,0.0245402020827796,0.0241674758945438,0.0238059760418722,0.0234552012647138,0.0231146797583328,0.0227839670389997,0.022462643992699,0.0221503150888002,0.0218466067426458,0.021551165812766,0.0212636582199805,0.0209837676770036,0.020711194518369,0.02044565462155,0.0201868784110867,0.0199346099383603,0.019688606030394,0.0194486355017103
"8",0.177575525985399,0.154944953009019,0.140915572403206,0.130379443020339,0.121860267452276,0.114686450439768,0.108486182012032,0.103028629176466,0.0981591632645892,0.0937684122208573,0.0897757809425777,0.086119949132077,0.0827530469581156,0.0796369073645783,0.0767405572622556,0.074038481891264,0.0715093902259937,0.069135315617371,0.0669009469839626,0.0647931223887701,0.0628004394146889,0.0609129511226457,0.0591219257650873,0.0574196547043731,0.0557992972697267,0.0542547542652964,0.0527805639484271,0.0513718158099188,0.0500240785895979,0.0487333397730733,0.0474959544220487,0.0463086016482521,0.0451682473899444,0.0440721124184675,0.0430176447107299,0.0420024954866836,0.0410244983395283,0.0400816509886183,0.039172099266823,0.0382941230199192,0.0374461236489048,0.0366266130695429,0.0358342038990014,0.035067600708717,0.0343255922068159,0.0336070442335345,0.0329108934698642,0.0322361417737124,0.031581851069702,0.0309471387287281,0.0303311733818633,0.0297331711204081,0.0291523920400358,0.0285881370922456,0.0280397452108633,0.0275065906852221,0.0269880807550247,0.0264836534048008,0.025992775338407,0.0255149401162213,0.025049666439606,0.0245964965688989,0.0241549948626662,0.023724746427249,0.0233053558667769,0.0228964461248299,0.022497657409821,0.0221086461969625,0.0217290843003766,0.0213586580095385,0.0209970672847909,0.0206440250071647,0.0202992562781871,0.0199624977657471,0.0196334970924506,0.0193120122632108,0.0189978111291095,0.0186906708848213
"9",0.00417697864060065,0.198107747003873,0.254484499599293,0.232998051449825,0.199071491456946,0.167931228367116,0.142202180217216,0.121508391636459,0.104908277309281,0.0915086563315959,0.08058908282144,0.0715967842610748,0.0641138339420416,0.0578244386819384,0.0524886221059343,0.0479224704240151,0.0439836722103347,0.0405610076127024,0.0375666972855944,0.0349308013909567,0.0325970873854327,0.0305199545881176,0.0286621242404046,0.0269928885336402,0.0254867713387331,0.0241224948603058,0.0228821756220715,0.0217506938529764,0.0207151950833298,0.0197646933588432,0.0188897531641851,0.0180822327638128,0.0173350758060747,0.0166421411099438,0.0159980628538055,0.0153981351198546,0.0148382160644618,0.0143146479916805,0.013824190381955,0.0133639635282757,0.0129314008997325,0.0125242087190283,0.0121403315294822,0.0117779227560696,0.0114353194474709,0.0111110205321495,0.0108036680389567,0.0105120308276925,0.0102349904521014,0.00997152884058691,0.00972071753133002,0.00948170824072712,0.00925372457889916,0.00903605475485594,0.0088280451378525,0.00862909456144029,0.00843864927341208,0.0082561984488472,0.00808127019525048,0.00791342798872702,0.00775226748855556,0.0075974136846703,0.00744851833864371,0.00730525768395377,0.00716733035575809,0.00703445552420584,0.00690637120859033,0.00678283275246545,0.00666361144228321,0.00654849325421737,0.00643727771566437,0.00632977686950131,0.00622581433056242,0.00612522442500223,0.0060278514042669,0.0059335487263191,0.00584217839757088,0.00575361036969087
"10",0.0014699675200068,0.114696581475897,0.426172749079868,0.213747709220779,0.143467745957381,0.123035310443423,0.112250821168762,0.100078265565685,0.0876320269793394,0.0759707679921735,0.0657478582307431,0.0572847312003095,0.05059732184539,0.0453453246365117,0.0412103606741448,0.0379560857368803,0.0354058624869251,0.0334268048472554,0.0319183195362944,0.0308038183148581,0.0300246684683245,0.029535726542431,0.0293019940286894,0.029296068515184,0.0294961578810504,0.0298844912063425,0.0304460071195354,0.0311672345175993,0.0320353062798154,0.0330370667462987,0.0341582503944655,0.0353827236720318,0.0366917951333673,0.0380640355816175,0.0394873336023523,0.0409627102536294,0.042491983048429,0.0440770260930204,0.0457197713047649,0.0474222096089865,0.0491863921095359,0.0510144312271883,0.0529085017994996,0.0548708421351861,0.0569037550155234,0.0590096086346146,0.0611908374697397,0.0634499430722892,0.065789494769043,0.068212130262791,0.0707205561204507,0.0733175481360012,0.076005951554615,0.0787886811434572,0.0816687210935986,0.0846491247364801,0.087733014057282,0.0909235789864351,0.0942240764493824,0.0976378291534748,0.10116822408972,0.104818710725806,0.108592798865597,0.112494056149013,0.116526105164871,0.120692620148047,0.124997323230974,0.129443980218289,0.134036395852141,0.138778408534624,0.143673884472551,0.148726711208861,0.153940790504024,0.159320030530021,0.164868337338825,0.170589605566976,0.176487708337528,0.182566486320773
